"id","userid","class","subject","topic","subtopic","type","type1","type2","question","correct_ans","hint","opt_a","opt_b","opt_c","opt_d","status","created_at","updated_at","shape_info"
891,1,3,8,104,106,0,"","","Figure out the missing value of P.","1","","6","4","9","1",0,"2023-09-04 14:55:47","2023-09-04 14:55:47","{""type"":""addition"",""num_1"":14,""num_2"":63,""pqr"":1}"
892,1,3,8,104,106,0,"","","Figure out the missing value of P.","7","","2","3","9","7",0,"2023-09-04 14:55:47","2023-09-04 14:55:47","{""type"":""addition"",""num_1"":78,""num_2"":92,""pqr"":7}"
893,1,3,8,104,106,0,"","","Figure out the missing value of P.","6","","6","3","1","7",0,"2023-09-04 14:55:47","2023-09-04 14:55:47","{""type"":""addition"",""num_1"":65,""num_2"":96,""pqr"":6}"
894,1,3,8,104,106,0,"","","Figure out the missing value of P.","7","","8","2","7","5",0,"2023-09-04 14:55:48","2023-09-04 14:55:48","{""type"":""addition"",""num_1"":73,""num_2"":81,""pqr"":7}"
895,1,3,8,104,106,0,"","","Figure out the missing value of P.","7","","4","9","7","1",0,"2023-09-04 14:55:48","2023-09-04 14:55:48","{""type"":""addition"",""num_1"":87,""num_2"":15,""pqr"":7}"
896,1,3,8,104,106,0,"","","Figure out the missing value of P.","8","","8","6","3","9",0,"2023-09-04 14:55:48","2023-09-04 14:55:48","{""type"":""addition"",""num_1"":48,""num_2"":94,""pqr"":8}"
897,1,3,8,104,106,0,"","","Figure out the missing value of P.","4","","7","4","6","5",0,"2023-09-04 14:55:48","2023-09-04 14:55:48","{""type"":""addition"",""num_1"":48,""num_2"":49,""pqr"":4}"
898,1,3,8,104,106,0,"","","Figure out the missing value of P.","9","","7","4","9","8",0,"2023-09-04 14:55:48","2023-09-04 14:55:48","{""type"":""addition"",""num_1"":96,""num_2"":82,""pqr"":9}"
899,1,3,8,104,106,0,"","","Figure out the missing value of P.","7","","7","5","1","6",0,"2023-09-04 14:55:48","2023-09-04 14:55:48","{""type"":""addition"",""num_1"":57,""num_2"":35,""pqr"":7}"
900,1,3,8,104,106,0,"","","Figure out the missing value of P.","1","","1","6","3","7",0,"2023-09-04 14:55:48","2023-09-04 14:55:48","{""type"":""addition"",""num_1"":11,""num_2"":57,""pqr"":1}"
901,1,3,8,104,106,0,"","","Figure out the missing value of P.","1","","7","1","8","9",0,"2023-09-04 14:55:48","2023-09-04 14:55:48","{""type"":""addition"",""num_1"":18,""num_2"":93,""pqr"":1}"
902,1,3,8,104,106,0,"","","Figure out the missing value of P.","3","","4","3","9","6",0,"2023-09-04 14:55:48","2023-09-04 14:55:48","{""type"":""addition"",""num_1"":34,""num_2"":97,""pqr"":3}"
903,1,3,8,104,106,0,"","","Figure out the missing value of P.","6","","7","9","2","6",0,"2023-09-04 14:55:48","2023-09-04 14:55:48","{""type"":""addition"",""num_1"":76,""num_2"":23,""pqr"":6}"
904,1,3,8,104,106,0,"","","Figure out the missing value of P.","9","","9","4","5","2",0,"2023-09-04 14:55:48","2023-09-04 14:55:48","{""type"":""addition"",""num_1"":49,""num_2"":95,""pqr"":9}"
905,1,3,8,104,106,0,"","","Figure out the missing value of P.","2","","8","2","4","6",0,"2023-09-04 14:55:48","2023-09-04 14:55:48","{""type"":""addition"",""num_1"":32,""num_2"":90,""pqr"":2}"
906,1,3,8,104,106,0,"","","Figure out the missing value of P.","8","","1","3","8","5",0,"2023-09-04 14:55:48","2023-09-04 14:55:48","{""type"":""addition"",""num_1"":98,""num_2"":57,""pqr"":8}"
907,1,3,8,104,106,0,"","","Figure out the missing value of P.","8","","9","2","8","3",0,"2023-09-04 14:55:48","2023-09-04 14:55:48","{""type"":""addition"",""num_1"":85,""num_2"":43,""pqr"":8}"
908,1,3,8,104,106,0,"","","Figure out the missing value of P.","7","","7","3","4","2",0,"2023-09-04 14:55:48","2023-09-04 14:55:48","{""type"":""addition"",""num_1"":77,""num_2"":32,""pqr"":7}"
909,1,3,8,104,106,0,"","","Figure out the missing value of P.","1","","3","1","2","9",0,"2023-09-04 14:55:48","2023-09-04 14:55:48","{""type"":""addition"",""num_1"":14,""num_2"":42,""pqr"":1}"
910,1,3,8,104,106,0,"","","Figure out the missing value of P.","9","","7","2","3","9",0,"2023-09-04 14:55:48","2023-09-04 14:55:48","{""type"":""addition"",""num_1"":96,""num_2"":88,""pqr"":9}"
911,1,3,8,104,106,0,"","","Figure out the missing value of P.","7","","6","9","7","3",0,"2023-09-04 14:55:48","2023-09-04 14:55:48","{""type"":""addition"",""num_1"":78,""num_2"":67,""pqr"":7}"
912,1,3,8,104,106,0,"","","Figure out the missing value of P.","4","","3","8","4","9",0,"2023-09-04 14:55:48","2023-09-04 14:55:48","{""type"":""addition"",""num_1"":42,""num_2"":84,""pqr"":4}"
913,1,3,8,104,106,0,"","","Figure out the missing value of P.","3","","8","3","2","6",0,"2023-09-04 14:55:48","2023-09-04 14:55:48","{""type"":""addition"",""num_1"":73,""num_2"":21,""pqr"":3}"
914,1,3,8,104,106,0,"","","Figure out the missing value of P.","7","","7","3","8","6",0,"2023-09-04 14:55:48","2023-09-04 14:55:48","{""type"":""addition"",""num_1"":70,""num_2"":74,""pqr"":7}"
915,1,3,8,104,106,0,"","","Figure out the missing value of P.","3","","3","9","5","1",0,"2023-09-04 14:55:48","2023-09-04 14:55:48","{""type"":""addition"",""num_1"":93,""num_2"":20,""pqr"":3}"
916,1,3,8,104,106,0,"","","Figure out the missing value of P.","3","","8","6","1","3",0,"2023-09-04 14:55:48","2023-09-04 14:55:48","{""type"":""addition"",""num_1"":33,""num_2"":56,""pqr"":3}"
917,1,3,8,104,106,0,"","","Figure out the missing value of P.","7","","2","4","7","6",0,"2023-09-04 14:55:48","2023-09-04 14:55:48","{""type"":""addition"",""num_1"":87,""num_2"":37,""pqr"":7}"
918,1,3,8,104,106,0,"","","Figure out the missing value of P.","3","","3","2","6","4",0,"2023-09-04 14:55:49","2023-09-04 14:55:49","{""type"":""addition"",""num_1"":33,""num_2"":68,""pqr"":3}"
919,1,3,8,104,106,0,"","","Figure out the missing value of P.","9","","9","2","3","5",0,"2023-09-04 14:55:49","2023-09-04 14:55:49","{""type"":""addition"",""num_1"":29,""num_2"":63,""pqr"":9}"
920,1,3,8,104,106,0,"","","Figure out the missing value of P.","1","","4","6","5","1",0,"2023-09-04 14:55:49","2023-09-04 14:55:49","{""type"":""addition"",""num_1"":71,""num_2"":28,""pqr"":1}"
921,1,3,8,104,106,0,"","","Figure out the missing value of P.","3","","3","8","6","5",0,"2023-09-04 14:55:49","2023-09-04 14:55:49","{""type"":""addition"",""num_1"":38,""num_2"":23,""pqr"":3}"
922,1,3,8,104,106,0,"","","Figure out the missing value of P.","5","","8","3","5","1",0,"2023-09-04 14:55:49","2023-09-04 14:55:49","{""type"":""addition"",""num_1"":55,""num_2"":12,""pqr"":5}"
923,1,3,8,104,106,0,"","","Figure out the missing value of P.","5","","1","9","4","5",0,"2023-09-04 14:55:49","2023-09-04 14:55:49","{""type"":""addition"",""num_1"":56,""num_2"":62,""pqr"":5}"
924,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>62 + 2","64","","43","52","64","46",0,"2023-09-04 14:55:49","2023-09-04 14:55:49",""
925,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>24 + 3","27","","27","44","72","25",0,"2023-09-04 14:55:49","2023-09-04 14:55:49",""
926,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>49 + 6","55","","55","26","91","72",0,"2023-09-04 14:55:49","2023-09-04 14:55:49",""
927,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>69 + 7","76","","76","17","29","67",0,"2023-09-04 14:55:49","2023-09-04 14:55:49",""
928,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>64 + 2","66","","66","98","58","38",0,"2023-09-04 14:55:49","2023-09-04 14:55:49",""
929,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>85 + 8","93","","52","39","24","93",0,"2023-09-04 14:55:49","2023-09-04 14:55:49",""
930,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>48 + 6","54","","48","73","54","45",0,"2023-09-04 14:55:49","2023-09-04 14:55:49",""
931,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>69 + 2","71","","71","44","17","98",0,"2023-09-04 14:55:49","2023-09-04 14:55:49",""
932,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>84 + 6","90","","90","9","13","85",0,"2023-09-04 14:55:49","2023-09-04 14:55:49",""
933,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>94 + 6","100","","168","242","10","100",0,"2023-09-04 14:55:49","2023-09-04 14:55:49",""
934,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>30 + 7","37","","42","73","37","79",0,"2023-09-04 14:55:49","2023-09-04 14:55:49",""
935,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>26 + 5","31","","13","28","31","84",0,"2023-09-04 14:55:49","2023-09-04 14:55:49",""
936,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>74 + 6","80","","8","80","75","95",0,"2023-09-04 14:55:49","2023-09-04 14:55:49",""
937,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>99 + 2","101","","11","832","699","101",0,"2023-09-04 14:55:49","2023-09-04 14:55:49",""
938,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>6 + 6","12","","12","52","48","21",0,"2023-09-04 14:55:49","2023-09-04 14:55:49",""
939,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>64 + 6","70","","7","32","70","96",0,"2023-09-04 14:55:49","2023-09-04 14:55:49",""
940,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>36 + 9","45","","85","54","31","45",0,"2023-09-04 14:55:49","2023-09-04 14:55:49",""
941,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>77 + 7","84","","65","74","48","84",0,"2023-09-04 14:55:49","2023-09-04 14:55:49",""
942,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>13 + 1","14","","73","14","41","40",0,"2023-09-04 14:55:50","2023-09-04 14:55:50",""
943,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>30 + 3","33","","21","68","70","33",0,"2023-09-04 14:55:50","2023-09-04 14:55:50",""
944,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>2 + 8","10","","43","28","1","10",0,"2023-09-04 14:55:50","2023-09-04 14:55:50",""
945,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>91 + 8","99","","54","12","17","99",0,"2023-09-04 14:55:50","2023-09-04 14:55:50",""
946,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>22 + 4","26","","74","53","62","26",0,"2023-09-04 14:55:50","2023-09-04 14:55:50",""
947,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>16 + 7","23","","23","32","57","85",0,"2023-09-04 14:55:50","2023-09-04 14:55:50",""
948,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>95 + 7","102","","21","102","12","201",0,"2023-09-04 14:55:50","2023-09-04 14:55:50",""
949,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>84 + 7","91","","91","86","50","12",0,"2023-09-04 14:55:50","2023-09-04 14:55:50",""
950,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>12 + 2","14","","14","41","49","20",0,"2023-09-04 14:55:50","2023-09-04 14:55:50",""
951,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>89 + 4","93","","16","93","52","39",0,"2023-09-04 14:55:50","2023-09-04 14:55:50",""
952,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>97 + 9","106","","106","610","766","160",0,"2023-09-04 14:55:50","2023-09-04 14:55:50",""
953,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>98 + 6","104","","140","41","104","14",0,"2023-09-04 14:55:50","2023-09-04 14:55:50",""
954,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>41 + 9","50","","5","50","43","71",0,"2023-09-04 14:55:50","2023-09-04 14:55:50",""
955,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>90 + 5","95","","59","17","95","50",0,"2023-09-04 14:55:50","2023-09-04 14:55:50",""
956,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>44 + 5","49","","94","49","23","37",0,"2023-09-04 14:55:50","2023-09-04 14:55:50",""
957,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>42 + 8","50","","50","5","64","52",0,"2023-09-04 14:55:50","2023-09-04 14:55:50",""
958,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>13 + 8","21","","35","97","21","12",0,"2023-09-04 14:55:50","2023-09-04 14:55:50",""
959,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>86 + 8","94","","49","29","19","94",0,"2023-09-04 14:55:50","2023-09-04 14:55:50",""
960,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>81 + 4","85","","71","32","85","58",0,"2023-09-04 14:55:50","2023-09-04 14:55:50",""
961,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>34 + 5","39","","39","93","34","96",0,"2023-09-04 14:55:50","2023-09-04 14:55:50",""
962,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>12 + 1","13","","13","41","31","40",0,"2023-09-04 14:55:50","2023-09-04 14:55:50",""
963,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>13 + 2","15","","49","15","51","18",0,"2023-09-04 14:55:51","2023-09-04 14:55:51",""
964,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>10 + 3","13","","31","25","13","63",0,"2023-09-04 14:55:51","2023-09-04 14:55:51",""
965,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>94 + 9","103","","103","13","301","641",0,"2023-09-04 14:55:51","2023-09-04 14:55:51",""
966,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>95 + 3","98","","51","30","98","89",0,"2023-09-04 14:55:51","2023-09-04 14:55:51",""
967,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>5 + 6","11","","72","11","65","77",0,"2023-09-04 14:55:51","2023-09-04 14:55:51",""
968,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>71 + 4","75","","57","65","52","75",0,"2023-09-04 14:55:51","2023-09-04 14:55:51",""
969,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>66 + 7","73","","58","79","37","73",0,"2023-09-04 14:55:51","2023-09-04 14:55:51",""
970,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>17 + 9","26","","40","26","62","88",0,"2023-09-04 14:55:51","2023-09-04 14:55:51",""
971,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>20 + 6","26","","27","82","62","26",0,"2023-09-04 14:55:51","2023-09-04 14:55:51",""
972,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>48 + 2","50","","60","86","5","50",0,"2023-09-04 14:55:51","2023-09-04 14:55:51",""
973,1,3,8,104,154,0,"","","What is the sum of the following numbers? <br>60 + 7","67","","35","52","67","76",0,"2023-09-04 14:55:51","2023-09-04 14:55:51",""
974,1,3,8,105,107,0,"","","Figure out the missing value of P.","4","","4","8","5","9",0,"2023-09-04 14:55:51","2023-09-04 14:55:51","{""type"":""substraction"",""num_1"":47,""num_2"":2,""pqr"":4}"
975,1,3,8,105,107,0,"","","Figure out the missing value of P.","7","","3","7","4","1",0,"2023-09-04 14:55:51","2023-09-04 14:55:51","{""type"":""substraction"",""num_1"":76,""num_2"":3,""pqr"":7}"
976,1,3,8,105,107,0,"","","Figure out the missing value of P.","3","","9","3","5","7",0,"2023-09-04 14:55:51","2023-09-04 14:55:51","{""type"":""substraction"",""num_1"":23,""num_2"":17,""pqr"":3}"
977,1,3,8,105,107,0,"","","Figure out the missing value of P.","6","","6","5","9","2",0,"2023-09-04 14:55:51","2023-09-04 14:55:51","{""type"":""substraction"",""num_1"":36,""num_2"":19,""pqr"":6}"
978,1,3,8,105,107,0,"","","Figure out the missing value of P.","9","","7","9","1","6",0,"2023-09-04 14:55:51","2023-09-04 14:55:51","{""type"":""substraction"",""num_1"":59,""num_2"":21,""pqr"":9}"
979,1,3,8,105,107,0,"","","Figure out the missing value of P.","1","","6","1","4","3",0,"2023-09-04 14:55:51","2023-09-04 14:55:51","{""type"":""substraction"",""num_1"":19,""num_2"":7,""pqr"":1}"
980,1,3,8,105,107,0,"","","Figure out the missing value of P.","8","","1","4","7","8",0,"2023-09-04 14:55:51","2023-09-04 14:55:51","{""type"":""substraction"",""num_1"":88,""num_2"":3,""pqr"":8}"
981,1,3,8,105,107,0,"","","Figure out the missing value of P.","6","","5","6","7","9",0,"2023-09-04 14:55:51","2023-09-04 14:55:51","{""type"":""substraction"",""num_1"":76,""num_2"":64,""pqr"":6}"
982,1,3,8,105,107,0,"","","Figure out the missing value of P.","7","","1","3","7","6",0,"2023-09-04 14:55:51","2023-09-04 14:55:51","{""type"":""substraction"",""num_1"":78,""num_2"":45,""pqr"":7}"
983,1,3,8,105,107,0,"","","Figure out the missing value of P.","7","","2","9","6","7",0,"2023-09-04 14:55:51","2023-09-04 14:55:51","{""type"":""substraction"",""num_1"":79,""num_2"":46,""pqr"":7}"
984,1,3,8,105,107,0,"","","Figure out the missing value of P.","2","","3","6","2","4",0,"2023-09-04 14:55:51","2023-09-04 14:55:51","{""type"":""substraction"",""num_1"":42,""num_2"":39,""pqr"":2}"
985,1,3,8,105,107,0,"","","Figure out the missing value of P.","3","","3","6","9","8",0,"2023-09-04 14:55:51","2023-09-04 14:55:51","{""type"":""substraction"",""num_1"":39,""num_2"":11,""pqr"":3}"
986,1,3,8,105,107,0,"","","Figure out the missing value of P.","1","","2","6","1","9",0,"2023-09-04 14:55:52","2023-09-04 14:55:52","{""type"":""substraction"",""num_1"":15,""num_2"":4,""pqr"":1}"
987,1,3,8,105,107,0,"","","Figure out the missing value of P.","2","","4","2","1","7",0,"2023-09-04 14:55:52","2023-09-04 14:55:52","{""type"":""substraction"",""num_1"":20,""num_2"":12,""pqr"":2}"
988,1,3,8,105,107,0,"","","Figure out the missing value of P.","3","","3","5","7","8",0,"2023-09-04 14:55:52","2023-09-04 14:55:52","{""type"":""substraction"",""num_1"":73,""num_2"":40,""pqr"":3}"
989,1,3,8,105,107,0,"","","Figure out the missing value of P.","1","","2","1","8","6",0,"2023-09-04 14:55:52","2023-09-04 14:55:52","{""type"":""substraction"",""num_1"":41,""num_2"":37,""pqr"":1}"
990,1,3,8,105,107,0,"","","Figure out the missing value of P.","7","","7","5","4","6",0,"2023-09-04 14:55:52","2023-09-04 14:55:52","{""type"":""substraction"",""num_1"":72,""num_2"":44,""pqr"":7}"
991,1,3,8,105,107,0,"","","Figure out the missing value of P.","2","","2","4","5","7",0,"2023-09-04 14:55:52","2023-09-04 14:55:52","{""type"":""substraction"",""num_1"":22,""num_2"":22,""pqr"":2}"
992,1,3,8,105,107,0,"","","Figure out the missing value of P.","6","","7","6","3","2",0,"2023-09-04 14:55:52","2023-09-04 14:55:52","{""type"":""substraction"",""num_1"":66,""num_2"":48,""pqr"":6}"
993,1,3,8,105,107,0,"","","Figure out the missing value of P.","8","","4","8","7","1",0,"2023-09-04 14:55:52","2023-09-04 14:55:52","{""type"":""substraction"",""num_1"":48,""num_2"":32,""pqr"":8}"
994,1,3,8,105,107,0,"","","Figure out the missing value of P.","2","","7","2","4","3",0,"2023-09-04 14:55:52","2023-09-04 14:55:52","{""type"":""substraction"",""num_1"":32,""num_2"":30,""pqr"":2}"
995,1,3,8,105,107,0,"","","Figure out the missing value of P.","9","","3","9","7","2",0,"2023-09-04 14:55:52","2023-09-04 14:55:52","{""type"":""substraction"",""num_1"":39,""num_2"":12,""pqr"":9}"
996,1,3,8,105,107,0,"","","Figure out the missing value of P.","4","","4","3","1","8",0,"2023-09-04 14:55:52","2023-09-04 14:55:52","{""type"":""substraction"",""num_1"":41,""num_2"":19,""pqr"":4}"
997,1,3,8,105,107,0,"","","Figure out the missing value of P.","4","","5","3","6","4",0,"2023-09-04 14:55:52","2023-09-04 14:55:52","{""type"":""substraction"",""num_1"":47,""num_2"":39,""pqr"":4}"
998,1,3,8,105,107,0,"","","Figure out the missing value of P.","4","","6","8","4","1",0,"2023-09-04 14:55:52","2023-09-04 14:55:52","{""type"":""substraction"",""num_1"":46,""num_2"":29,""pqr"":4}"
999,1,3,8,105,107,0,"","","Figure out the missing value of P.","8","","1","8","2","3",0,"2023-09-04 14:55:52","2023-09-04 14:55:52","{""type"":""substraction"",""num_1"":89,""num_2"":53,""pqr"":8}"
1000,1,3,8,105,107,0,"","","Figure out the missing value of P.","6","","6","2","8","4",0,"2023-09-04 14:55:52","2023-09-04 14:55:52","{""type"":""substraction"",""num_1"":66,""num_2"":36,""pqr"":6}"
1001,1,3,8,105,107,0,"","","Figure out the missing value of P.","1","","3","6","4","1",0,"2023-09-04 14:55:52","2023-09-04 14:55:52","{""type"":""substraction"",""num_1"":11,""num_2"":4,""pqr"":1}"
1002,1,3,8,105,107,0,"","","Figure out the missing value of P.","5","","5","2","9","4",0,"2023-09-04 14:55:52","2023-09-04 14:55:52","{""type"":""substraction"",""num_1"":85,""num_2"":5,""pqr"":5}"
1003,1,3,8,105,107,0,"","","Figure out the missing value of P.","2","","3","2","7","5",0,"2023-09-04 14:55:52","2023-09-04 14:55:52","{""type"":""substraction"",""num_1"":22,""num_2"":5,""pqr"":2}"
1004,1,3,8,105,107,0,"","","Figure out the missing value of P.","8","","1","8","2","4",0,"2023-09-04 14:55:52","2023-09-04 14:55:52","{""type"":""substraction"",""num_1"":28,""num_2"":28,""pqr"":8}"
1005,1,3,8,105,107,0,"","","Figure out the missing value of P.","9","","9","3","6","7",0,"2023-09-04 14:55:52","2023-09-04 14:55:52","{""type"":""substraction"",""num_1"":93,""num_2"":64,""pqr"":9}"
1006,1,3,8,105,107,0,"","","Figure out the missing value of P.","9","","6","3","9","2",0,"2023-09-04 14:55:52","2023-09-04 14:55:52","{""type"":""substraction"",""num_1"":97,""num_2"":84,""pqr"":9}"
1007,1,3,8,105,107,0,"","","Figure out the missing value of P.","6","","6","9","2","4",0,"2023-09-04 14:55:52","2023-09-04 14:55:52","{""type"":""substraction"",""num_1"":67,""num_2"":30,""pqr"":6}"
1008,1,3,8,105,107,0,"","","Figure out the missing value of P.","1","","1","7","3","9",0,"2023-09-04 14:55:52","2023-09-04 14:55:52","{""type"":""substraction"",""num_1"":51,""num_2"":24,""pqr"":1}"
1009,1,3,8,105,107,0,"","","Figure out the missing value of P.","7","","3","1","8","7",0,"2023-09-04 14:55:52","2023-09-04 14:55:52","{""type"":""substraction"",""num_1"":47,""num_2"":26,""pqr"":7}"
1010,1,3,8,105,107,0,"","","Figure out the missing value of P.","8","","1","3","9","8",0,"2023-09-04 14:55:52","2023-09-04 14:55:52","{""type"":""substraction"",""num_1"":68,""num_2"":7,""pqr"":8}"
1011,1,3,8,105,107,0,"","","Figure out the missing value of P.","6","","5","2","8","6",0,"2023-09-04 14:55:52","2023-09-04 14:55:52","{""type"":""substraction"",""num_1"":60,""num_2"":6,""pqr"":6}"
1012,1,3,8,105,107,0,"","","Figure out the missing value of P.","7","","4","3","1","7",0,"2023-09-04 14:55:53","2023-09-04 14:55:53","{""type"":""substraction"",""num_1"":57,""num_2"":55,""pqr"":7}"
1013,1,3,8,105,107,0,"","","Figure out the missing value of P.","5","","4","5","8","1",0,"2023-09-04 14:55:53","2023-09-04 14:55:53","{""type"":""substraction"",""num_1"":59,""num_2"":38,""pqr"":5}"
1014,1,3,8,105,107,0,"","","Figure out the missing value of P.","4","","7","4","8","3",0,"2023-09-04 14:55:53","2023-09-04 14:55:53","{""type"":""substraction"",""num_1"":40,""num_2"":15,""pqr"":4}"
1015,1,3,8,105,107,0,"","","Figure out the missing value of P.","6","","6","8","7","3",0,"2023-09-04 14:55:53","2023-09-04 14:55:53","{""type"":""substraction"",""num_1"":64,""num_2"":7,""pqr"":6}"
1016,1,3,8,105,107,0,"","","Figure out the missing value of P.","4","","4","2","6","7",0,"2023-09-04 14:55:53","2023-09-04 14:55:53","{""type"":""substraction"",""num_1"":84,""num_2"":18,""pqr"":4}"
1017,1,3,8,105,107,0,"","","Figure out the missing value of P.","2","","4","7","3","2",0,"2023-09-04 14:55:53","2023-09-04 14:55:53","{""type"":""substraction"",""num_1"":24,""num_2"":19,""pqr"":2}"
1018,1,3,8,105,107,0,"","","Figure out the missing value of P.","5","","2","4","5","9",0,"2023-09-04 14:55:53","2023-09-04 14:55:53","{""type"":""substraction"",""num_1"":58,""num_2"":48,""pqr"":5}"
1019,1,3,8,105,107,0,"","","Figure out the missing value of P.","7","","7","6","2","4",0,"2023-09-04 14:55:53","2023-09-04 14:55:53","{""type"":""substraction"",""num_1"":27,""num_2"":14,""pqr"":7}"
1020,1,3,8,105,107,0,"","","Figure out the missing value of P.","8","","8","2","6","7",0,"2023-09-04 14:55:53","2023-09-04 14:55:53","{""type"":""substraction"",""num_1"":98,""num_2"":49,""pqr"":8}"
1021,1,3,8,105,107,0,"","","Figure out the missing value of P.","2","","2","1","3","8",0,"2023-09-04 14:55:53","2023-09-04 14:55:53","{""type"":""substraction"",""num_1"":22,""num_2"":22,""pqr"":2}"
1022,1,3,8,105,107,0,"","","Figure out the missing value of P.","7","","9","5","1","7",0,"2023-09-04 14:55:53","2023-09-04 14:55:53","{""type"":""substraction"",""num_1"":27,""num_2"":14,""pqr"":7}"
1023,1,3,8,105,107,0,"","","Figure out the missing value of P.","3","","5","8","1","3",0,"2023-09-04 14:55:53","2023-09-04 14:55:53","{""type"":""substraction"",""num_1"":30,""num_2"":18,""pqr"":3}"
1024,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>14 - 1","13","","13","31","80","83",0,"2023-09-04 14:55:53","2023-09-04 14:55:53",""
1025,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>45 - 3","42","","55","12","24","42",0,"2023-09-04 14:55:53","2023-09-04 14:55:53",""
1026,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>72 - 3","69","","54","96","71","69",0,"2023-09-04 14:55:53","2023-09-04 14:55:53",""
1027,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>41 - 7","34","","80","67","34","43",0,"2023-09-04 14:55:53","2023-09-04 14:55:53",""
1028,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>74 - 2","72","","50","72","33","75",0,"2023-09-04 14:55:53","2023-09-04 14:55:53",""
1029,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>78 - 3","75","","75","95","59","57",0,"2023-09-04 14:55:53","2023-09-04 14:55:53",""
1030,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>11 - 3","8","","8","9","4","3",0,"2023-09-04 14:55:53","2023-09-04 14:55:53",""
1031,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>93 - 5","88","","91","17","74","88",0,"2023-09-04 14:55:53","2023-09-04 14:55:53",""
1032,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>59 - 1","58","","58","52","85","53",0,"2023-09-04 14:55:53","2023-09-04 14:55:53",""
1033,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>78 - 5","73","","67","99","37","73",0,"2023-09-04 14:55:53","2023-09-04 14:55:53",""
1034,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>50 - 2","48","","21","48","83","84",0,"2023-09-04 14:55:53","2023-09-04 14:55:53",""
1035,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>92 - 9","83","","83","36","38","89",0,"2023-09-04 14:55:53","2023-09-04 14:55:53",""
1036,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>78 - 4","74","","47","93","74","45",0,"2023-09-04 14:55:53","2023-09-04 14:55:53",""
1037,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>53 - 7","46","","90","46","97","64",0,"2023-09-04 14:55:53","2023-09-04 14:55:53",""
